Country Code,year,Coal_Current_MW,Coal_AnnualMtCO2,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y,rate_gas_gen_5y,rate_gas_share_5y,Share_VRE_Gen
SVN,2020.0,1069.0,5.2,1469.0,125.0,0.0,410.0,64.0,8.509189925119129,0.0,27.910142954390743,27.229407760381207,6.974478911025045,490.0,45.0,490.0,0.0,0.0,0.0,0.0,0.0,6.194405391104672,0.0219064535227945,0.0005920663114268,0.3759621077560686,0.034339846062759,0.2581409117821196,20.437956204379564,0.0,5.145985401459855,0.894029518625381,0.0,0.0,0.0,0.0224985198342213
PRT,2020.0,1978.0,10.8,2028.0,0.0,0.0,50.0,56.0,0.0,0.0,2.465483234714004,2.465483234714,7.589841512182657,4252.0,39.0,4252.0,82.0,82.0,1.928504233301976,1.928504233301976,0.0,8.355144739461839,0.0333721381451299,0.2386495925494761,0.0,0.3414823438106325,0.045789677920062,84.5042678923178,0.0,15.692711753118845,4.086755873346697,19.5069033530572,0.0,0.0,0.272021730694606
TZA,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,3.0,240.0,0.0,0.0,0.0,0.0,0.0,5.480638923341991,0.0073349633251833,0.0,0.0,0.2298288508557457,0.0,0.0,0.0,,,,,,0.0073349633251833
ECU,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,19.0,130.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,0.0012368583797155,0.0018552875695732,0.0,0.0095856524427952,0.0,0.0,0.0,,,,,,0.0030921459492887
MRT,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,6.0,180.0,0.0,0.0,0.0,0.0,0.0,5.19295685089021,0.0744680851063829,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,,,,,,0.1542553191489361
MLT,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,4.0,205.0,0.0,0.0,0.0,0.0,0.0,5.3230099791384085,0.1171171171171171,0.0,0.0,0.8603603603603602,0.0,0.0,0.0,,,,,,0.1171171171171171
AGO,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,4.0,720.0,0.0,0.0,0.0,0.0,0.0,6.579251212010101,0.0012172854534388,0.0,0.0,0.1223371880706025,0.0,0.0,0.0,,,,,,0.0012172854534388
JAM,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,5.0,464.0,0.0,0.0,0.0,0.0,0.0,6.139884552226255,0.0344827586206896,0.0689655172413793,0.0,0.3655172413793104,0.0,0.0,0.0,,,,,,0.1034482758620689
YEM,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,11.0,474.0,0.0,0.0,0.0,0.0,0.0,6.161207321695077,0.1699716713881019,0.0,0.0,0.2096317280453258,0.0,0.0,0.0,,,,,,0.1699716713881019
COG,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,11.0,534.0,0.0,0.0,0.0,0.0,0.0,6.280395838960195,0.0,0.0,0.0,0.6815920398009951,0.0,0.0,0.0,,,,,,0.0
CHE,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,4.007333185232471,0.0475955204216073,0.0024703557312252,0.3022068511198946,0.0,0.0,0.0,0.0,,,,,,0.0500658761528325
URY,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,15.0,840.0,0.0,0.0,0.0,0.0,0.0,6.733401891837359,0.0303413400758533,0.3154235145385587,0.0,0.202275600505689,0.0,0.0,0.0,,,,,,0.34576485461441203
LVA,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,16.0,1087.0,0.0,0.0,0.0,0.0,0.0,6.99117688712121,0.0017094017094017,0.0239316239316239,0.0,0.3641025641025641,0.0,0.0,0.0,,,,,,0.0256410256410256
MAC,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,18.0,136.0,0.0,0.0,0.0,0.0,0.0,4.912654885736052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0
TGO,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,4.174387269895637,0.0317460317460317,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,,,,,,0.0317460317460317
CUB,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,18.0,486.0,0.0,0.0,0.0,0.0,0.0,6.186208623900494,0.0131645569620253,0.0010126582278481,0.0,0.0749367088607595,0.0,0.0,0.0,,,,,,0.0141772151898734
MOZ,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,3.0,246.0,0.0,0.0,0.0,0.0,0.0,5.5053315359323625,0.0035175879396984,0.0,0.0,0.1150753768844221,0.0,0.0,0.0,,,,,,0.0035175879396984
LBN,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.0,20.0,1604.0,404.0,404.0,25.187032418952622,25.187032418952622,0.0,7.38025578842646,0.0058309037900874,0.0004859086491739,0.0,0.3270165208940719,0.0,0.0,0.0,,,,,,0.0063168124392613
DZA,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20407.0,56.0,20407.0,0.0,0.0,0.0,0.0,0.0,9.923633258229083,0.0104475686830904,0.0001289823294208,0.0,0.9209338320650072,0.0,0.0,0.0,,,,,,0.010576551012511199
NOR,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,22.0,554.0,180.0,180.0,32.49097472924188,32.49097472924188,0.0,6.317164686747284,0.0010816313545842,0.0748870649615066,0.0,0.0019723865877712,0.0002545014951962,0.0,0.0,,,,,,0.0759686963160908
RUS,2021.0,39668.5,227.7,43637.5,3715.0,50.0,4286.0,80.0,8.513319965625895,0.1145803494700658,9.821827556574048,9.09538814093382,10.588312700844911,105554.0,96.0,105554.0,1383.0,52.0,1.3102298349659889,0.0492638838888152,0.0,11.56697794928981,0.0020714002665802,0.0035033682769552,0.2003314240426528,0.419899852300155,0.1730249648762563,0.0,8.86912336412414,,,,,,0.0055747685435354
ROU,2021.0,3285.0,19.1,7735.0,2275.0,490.0,2175.0,57.0,29.411764705882355,6.334841628959276,28.11893988364577,57.53070458952812,8.09712193091871,3802.0,58.0,3802.0,0.0,0.0,0.0,0.0,0.0,8.243282523048375,0.0287502113986132,0.1112802300016911,0.1907661085743277,0.167596820564857,0.1807880940301031,58.59798605731991,56.09215773150199,,,,,,0.1400304414003043
POL,2021.0,29159.6,157.3,30626.6,4090.0,265.0,3004.0,67.0,13.354404341324209,0.865260916980664,9.808467149471376,4.789953830983535,10.280539468607383,3133.0,22.0,3133.0,0.0,0.0,0.0,0.0,0.0,8.049746290952191,0.0219835542876321,0.0907870448061755,0.0,0.088493595122224,0.7135984784919169,13.223590231957008,0.0,,,,,,0.1127705990938076
PHL,2021.0,10609.0,52.2,10609.0,105.0,0.0,0.0,40.0,0.989725704590442,0.0,0.0,0.0,9.269457976459272,3312.0,21.0,3312.0,0.0,0.0,0.0,0.0,0.0,8.10530751550515,0.0138619351261436,0.010812309398392,0.0,0.1407448479807781,0.4504204786988264,0.0,0.0,,,,,,0.0246742445245356
SAU,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62929.0,47.0,62929.0,0.0,0.0,0.0,0.0,0.0,11.049762385722545,0.0023274073243228,0.0,,0.6054904380012338,0.0,0.0,0.0,,,,,,0.0023274073243228
PER,2021.0,135.0,0.8,135.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.90527477843843,4745.0,23.0,4745.0,0.0,0.0,0.0,0.0,0.0,8.464846711044029,0.0141038871689026,0.0311317509459924,0.0,0.3016855865153078,0.0085999312005503,0.0,0.0,,,,,,0.045235638114895
PAN,2021.0,306.0,1.4,426.0,120.0,120.0,0.0,10.0,28.169014084507044,28.169014084507044,0.0,28.16901408450704,5.723585101952381,381.0,3.0,381.0,0.0,0.0,0.0,0.0,0.0,5.942799375126701,0.0375335120643431,0.0589812332439678,0.0,0.067024128686327,0.0750670241286863,0.0,0.0,,,,,,0.09651474530831089
PAK,2021.0,5148.0,21.700000000000003,5148.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.546363568716018,16246.0,77.0,16246.0,276.0,0.0,1.6988797242398128,0.0,0.0,9.6956020036109,0.0083904907771192,0.0191782646334154,0.104814543517347,0.3676499966704402,0.1185323300259705,0.0,0.0,,,,,,0.0275687554105346
MKD,2021.0,800.0,5.0,800.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,6.684611727667927,230.0,9.0,230.0,0.0,0.0,0.0,0.0,0.0,5.438079308923196,0.0054446460980036,0.0181488203266787,0.0,0.2813067150635209,0.397459165154265,0.0,0.0,,,,,,0.0235934664246823
PRK,2021.0,3700.0,21.3,3700.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,8.216088098632316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013840830449826,0.0,0.0,0.0,0.1681660899653979,73.67280606717227,0.0,,,,,,0.0013840830449826
NZL,2021.0,500.0,3.0,1000.0,0.0,0.0,500.0,39.0,0.0,0.0,50.0,50.0,6.214608098422191,1811.0,36.0,1811.0,0.0,0.0,0.0,0.0,0.0,7.501634457883413,0.0046061722708429,0.0603408567480423,0.0,0.1430216490096729,0.0373099953938277,0.0,28.45622119815668,,,,,,0.0649470290188852
NLD,2021.0,4152.0,16.5,6043.0,1073.0,441.0,2592.0,40.0,17.756081416514977,7.297699817971207,42.89260301174913,31.292404434883338,8.331345424845724,14155.0,42.0,14155.0,0.0,0.0,0.0,0.0,0.0,9.557823197546,0.0945645917276539,0.1480141435737192,0.0314941205492969,0.4656689416988734,0.1199736863744757,62.96014216806296,24.82410726138324,,,,,,0.24257873530137308
NAM,2021.0,120.0,0.8,120.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,4.787491742782046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420382165605095,0.0127388535031847,0.0,0.0,0.0318471337579617,0.0,0.0,,,,,,0.2547770700636942
MMR,2021.0,190.0,0.8999999999999999,190.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.247024072160486,2015.0,26.0,2015.0,0.0,0.0,0.0,0.0,0.0,7.608374474380783,0.0044722719141323,0.0,0.0,0.3814847942754919,0.035778175313059,0.0,0.0,,,,,,0.0044722719141323
MAR,2021.0,4257.0,19.8,4257.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,8.356319965828153,870.0,16.0,870.0,0.0,0.0,0.0,0.0,0.0,6.76849321164863,0.0440677966101695,0.123728813559322,0.0,0.1181598062953995,0.5782082324455206,0.0,0.0,,,,,,0.1677966101694915
MNE,2021.0,225.0,1.4,225.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848806366047745,0.0,0.0,0.3819628647214854,0.0,0.0,,,,,,0.0848806366047745
MNG,2021.0,960.0,5.5,960.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,6.866933284461882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196629213483146,0.0674157303370786,0.0,0.0,0.9016853932584268,0.0,0.0,,,,,,0.0870786516853932
MDA,2021.0,1610.0,9.6,1610.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,7.383989457978509,1178.0,48.0,1178.0,0.0,0.0,0.0,0.0,0.0,7.071573364211532,0.0015015015015015,0.012012012012012,0.0,0.3963963963963964,0.5405405405405406,0.0,0.0,,,,,,0.0135135135135135
MEX,2021.0,5378.0,27.4,5378.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,8.59007183682881,44976.0,58.0,44976.0,489.0,0.0,1.0872465314834578,0.0,0.0,10.713884293146313,0.0420240391749517,0.0622347529307018,0.0339219468763911,0.5918088737201366,0.0394420537171687,58.72670807453417,0.0,,,,,,0.1042587921056535
MUS,2021.0,195.0,1.0,195.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0069444444444444,0.0,0.0,0.2361111111111111,0.0,0.0,,,,,,0.062499999999999896
MYS,2021.0,13280.0,58.0,13280.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,9.494014423030425,17864.0,49.0,17864.0,404.0,404.0,2.2615315718763997,2.2615315718763997,0.0,9.790542793519991,0.0085382513661202,0.0,,0.3605988160291439,0.4398907103825136,0.0,14.20639219934995,,,,,,0.0085382513661202
TUN,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5333.0,46.0,5333.0,0.0,0.0,0.0,0.0,0.0,8.581669210600602,0.0195891065456282,0.0253225035833731,0.0,0.952221691352126,0.0,0.0,0.0,,,,,,0.0449116101290013
MDG,2021.0,120.0,0.6000000000000001,120.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.787491742782046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095693779904306,0.0,0.0,0.0,0.1244019138755981,0.0,0.0,,,,,,0.0095693779904306
LAO,2021.0,1878.0,8.100000000000001,1878.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.537962659768208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010007505629221,0.0,0.0,0.0,0.2704528396297223,0.0,0.0,,,,,,0.0010007505629221
KGZ,2021.0,826.0,4.6,826.0,0.0,0.0,195.0,60.0,0.0,0.0,23.60774818401937,0.0,6.716594773520978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009681881051175,0.0,0.0,,,,,,0.0
SEN,2021.0,155.0,0.8,155.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.043425116919247,436.0,5.0,436.0,0.0,0.0,0.0,0.0,0.0,6.077642243349034,0.0836298932384341,0.0444839857651245,0.0,0.2740213523131672,0.097864768683274,0.0,0.0,,,,,,0.1281138790035586
SRB,2021.0,4405.0,25.3,4437.0,32.0,0.0,0.0,65.0,0.7212080234392608,0.0,0.0,0.7212080234392602,8.39049553837028,360.0,37.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0002664535038635,0.0287769784172661,0.0,0.0285105249134026,0.6333599786837196,17.206548241031,0.0,,,,,,0.029043431921129598
SVK,2021.0,561.0,3.3,1285.0,724.0,0.0,0.0,64.0,56.34241245136187,0.0,0.0,56.34241245136187,6.329720905522696,1000.0,45.0,1000.0,0.0,0.0,0.0,0.0,0.0,6.907755278982137,0.0225893459204315,0.0,0.5303438975050573,0.1473364801078894,0.057316250842886,77.33333333333333,0.0,,,,,,0.0225893459204315
SVN,2021.0,1069.0,5.2,1469.0,125.0,0.0,410.0,65.0,8.509189925119129,0.0,27.910142954390743,27.229407760381207,6.974478911025045,490.0,46.0,490.0,69.0,0.0,14.081632653061224,0.0,0.0,6.194405391104672,0.0288646568313021,0.0006414368184733,0.3662604233483001,0.0333547145606157,0.2469531751122514,29.74452554744526,0.0,,,,,,0.029506093649775397
ARM,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0,55.0,2086.0,0.0,0.0,0.0,0.0,0.0,7.643003635560718,0.0122950819672131,0.0,0.2527322404371585,0.4344262295081967,0.0,0.0,0.0,,,,,,0.0122950819672131
GEO,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,58.0,2010.0,0.0,0.0,0.0,0.0,0.0,7.605890001053122,0.0,0.0063291139240506,0.0,0.1882911392405063,0.0,0.0,0.0,,,,,,0.0063291139240506
VEN,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12025.0,65.0,12025.0,0.0,0.0,0.0,0.0,0.0,9.39474309497396,0.0001055520371543,0.0009499683343888,0.0,0.2450918302723242,0.0,0.0,0.0,,,,,,0.0010555203715431
BLR,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8245.0,70.0,8245.0,50.0,0.0,0.6064281382656156,0.0,0.0,9.0173622349937,0.0041039671682626,0.0043319653442772,0.1317829457364341,0.838577291381669,0.0,0.0,0.0,,,,,,0.008435932512539799
IRN,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65137.0,53.0,65137.0,0.0,0.0,0.0,0.0,0.0,11.084248023118157,0.0018723451822043,0.0031578359043147,0.0098926894701542,0.8056393919069976,0.0018443997317236,0.0,0.0,,,,,,0.005030181086519
SWE,2021.0,0.0,0.0,291.0,291.0,0.0,0.0,58.0,100.0,0.0,0.0,100.0,0.0,380.0,35.0,380.0,0.0,0.0,0.0,0.0,0.0,5.940171252720432,0.0089072597077487,0.1585841532281539,0.3083774815159806,0.0016883041276125,5.821738371077604e-05,0.0,0.0,,,,,,0.16749141293590258
PRT,2021.0,0.0,0.0,2028.0,1296.0,0.0,732.0,57.0,63.905325443786985,0.0,36.09467455621302,100.0,0.0,4252.0,40.0,4252.0,82.0,82.0,1.928504233301976,1.928504233301976,0.0,8.355144739461839,0.0453074433656957,0.2673948220064725,0.0,0.3149271844660194,0.0161812297734627,94.74720945502295,0.0,,,,,,0.3127022653721682
BEL,2021.0,0.0,0.0,2865.0,2188.0,0.0,677.0,72.0,76.36998254799302,0.0,23.630017452006975,100.0,0.0,5367.0,43.0,5367.0,0.0,0.0,0.0,0.0,0.0,8.588024372176829,0.0567504796526305,0.1211754013935171,0.508229829344643,0.2274058366151671,0.000403918004645,99.76594499707431,26.977950713359277,,,,,,0.1779258810461476
AUT,2021.0,0.0,0.0,1993.0,1681.0,522.0,312.0,59.0,84.3452082288008,26.191670847967885,15.654791771199198,100.0,0.0,4647.0,46.0,4647.0,0.0,0.0,0.0,0.0,0.0,8.443977129084978,0.0415235250186706,0.10067214339059,0.0,0.1586258401792382,0.0020911127707244,98.34123222748812,25.99303135888502,,,,,,0.1421956684092606
KWT,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19358.0,51.0,19358.0,0.0,0.0,0.0,0.0,0.0,9.870861049709037,0.0002808199943836,0.0004212299915754,0.0,0.9992979500140412,0.0,0.0,0.0,,,,,,0.0007020499859589999
TKM,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947.0,48.0,6947.0,0.0,0.0,0.0,0.0,0.0,8.846065190692881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0
ZWE,2021.0,950.0,5.6,950.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,6.856461984594587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049813200498132,0.0,0.0,0.0,0.4445828144458281,0.0,0.0,,,,,,0.0049813200498132
KAZ,2021.0,13513.0,70.7,13513.0,90.0,0.0,120.0,81.0,0.6660253089617405,0.0,0.8880337452823208,0.0,9.511407464038086,4015.0,54.0,4015.0,0.0,0.0,0.0,0.0,0.0,8.297792626380861,0.0112811543506777,0.014604285089637,,0.2878880629645824,0.6059466550065589,0.0,0.0,,,,,,0.0258854394403147
ZMB,2021.0,330.0,1.5,330.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.799092654460526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084697910784867,0.0,0.0,0.0,0.049124788255223,0.0,0.0,,,,,,0.0084697910784867
UZB,2021.0,2493.0,14.0,2584.0,241.0,0.0,0.0,64.0,9.326625386996904,0.0,0.0,3.5216718266253797,7.821242083523558,12018.0,60.0,12018.0,0.0,0.0,0.0,0.0,0.0,9.394160804893874,0.0001689189189189,0.0,0.0,0.7427364864864864,0.154054054054054,15.00465983224605,0.0,,,,,,0.0001689189189189
USA,2021.0,225556.36,1148.5,340154.2,78453.94,3159.5,53718.28,86.0,23.06422792956841,0.928843448059733,15.792331830681498,33.68996766760488,12.326325340177856,539612.0,71.0,539612.0,4539.0,1239.0,0.8411599445527527,0.2296094230669443,0.0,13.198605641763791,0.0395847477621929,0.0910531054838911,0.187703737944251,0.3801960699341779,0.2161969559083402,55.934237590912005,0.0,,,,,,0.130637853246084
GBR,2021.0,6328.0,32.4,35856.5,15572.5,0.0,13956.0,67.0,43.4300614951264,0.0,38.92181333928298,82.35187483440939,8.75273950944749,35890.0,97.0,35890.0,154.0,154.0,0.4290888826971301,0.4290888826971301,0.0,10.488213984141654,0.0406302904023961,0.2116812084906888,0.152624039588488,0.4023310326865477,0.0192733428831879,97.17462893141794,29.87175122006583,,,,,,0.2523114988930849
ARE,2021.0,1200.0,4.6,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.090076835776092,40652.0,42.0,40652.0,0.0,0.0,0.0,0.0,0.0,10.612803314257658,0.0493253704932537,0.0,0.0131976701319767,0.9374032293740324,0.0,0.0,0.0,,,,,,0.0493253704932537
UKR,2021.0,23372.0,134.8,24218.0,846.0,0.0,0.0,68.0,3.4932694689900075,0.0,0.0,3.4932694689900075,10.059294003674328,8057.0,63.0,8057.0,0.0,0.0,0.0,0.0,0.0,8.994296557777195,0.038338042640637,0.0286411507834574,0.5541356280503468,0.062676599023889,0.2320190084767531,67.72089698918968,80.43696131489277,,,,,,0.06697919342409439
TUR,2021.0,19118.16,96.1,19333.16,360.0,360.0,0.0,56.0,1.862085660078332,1.862085660078332,0.0,1.1120789358801062,9.85839394766495,25015.0,33.0,25015.0,0.0,0.0,0.0,0.0,0.0,10.127230923922305,0.0418103836117692,0.0942983113883806,0.0,0.3334633034402087,0.3047599052217989,0.0,7.795654337369375,,,,,,0.1361086950001498
THA,2021.0,6138.0,30.7,6138.0,675.0,0.0,0.0,43.0,10.997067448680353,0.0,0.0,0.0,8.722254235179681,36188.0,30.0,36188.0,1020.0,1020.0,2.818613905161932,2.818613905161932,0.0,10.496482851145633,0.0229559075342465,0.0230094178082191,0.0,0.6451733732876712,0.2056934931506849,0.0,0.0,,,,,,0.0459653253424656
TJK,2021.0,400.0,1.7999999999999998,400.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.991464547107982,206.0,60.0,206.0,0.0,0.0,0.0,0.0,0.0,5.327876168789581,0.0,0.0,0.0,0.0299036999493157,0.0577800304105423,0.0,0.0,,,,,,0.0
SYR,2021.0,60.0,0.4,60.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0943445622221,6513.0,33.0,6513.0,0.0,0.0,0.0,0.0,0.0,8.781555458546402,0.0,0.0,0.0,0.6145584725536992,0.0053699284009546,0.0,57.924836601307184,,,,,,0.0
LKA,2021.0,900.0,4.3,900.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.802394763324311,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,5.703782474656201,0.0330275229357798,0.0226299694189602,0.0,0.0819571865443425,0.2464831804281345,0.0,0.0,,,,,,0.05565749235474
KOR,2021.0,38114.0,163.9,38114.0,1225.0,0.0,2195.0,53.0,3.214042084273496,0.0,5.759038673453324,0.0,10.548336947688322,41321.0,29.0,41321.0,0.0,0.0,0.0,0.0,0.0,10.629126124296002,0.040695303473119,0.0054033847617753,0.2557602120573642,0.2975599809692109,0.357150139332563,0.0,0.0,,,,,,0.0460986882348943
ZAF,2021.0,46274.1,232.4,46274.1,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,10.74233768830605,280.0,10.0,280.0,0.0,0.0,0.0,0.0,0.0,5.634789603169249,0.0297939068100358,0.0374551971326164,0.0544354838709677,0.0,0.8634856630824372,16.833520324501606,0.0,,,,,,0.0672491039426522
VNM,2021.0,22717.0,100.5,22717.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,10.03086882186322,8146.0,23.0,8146.0,0.0,0.0,0.0,0.0,0.0,9.005282288208358,0.1052825101115332,0.0097642684969563,0.0,0.1071209707071945,0.4662336070596887,0.0,44.34302695818298,,,,,,0.1150467786084895
JPN,2021.0,50722.98,241.7,50722.98,1462.9,413.4,1055.0,64.0,2.884097109436394,0.8150152061255075,2.0799251148098947,0.0,10.83413434132838,84025.0,57.0,84025.0,5858.0,1058.0,6.971734602796786,1.2591490627789348,0.0,11.338869652593306,0.0925375314283329,0.009347646917676,0.0638686321763533,0.35119401583675,0.3251019790721208,8.808381130750329,22.272506869241955,,,,,,0.10188517834600891
ESP,2021.0,3678.7,19.9,13800.6,8966.9,317.7,1192.0,70.0,64.97471124443864,2.302073822877266,8.637305624393141,73.34391258351086,8.210314707882091,26742.0,28.0,26742.0,82.0,82.0,0.3066337596290479,0.3066337596290479,0.0,10.193990642174612,0.1000701598906982,0.2291643587755253,0.2088549167312876,0.2640227465750895,0.0179461615154536,94.01330376940132,40.811258278145694,,,,,,0.3292345186662235
ISR,2021.0,4900.0,24.8,4900.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.496990484098719,12230.0,63.0,12230.0,0.0,0.0,0.0,0.0,0.0,9.411647228681218,0.0634920634920634,0.002599890530925,0.0,0.6655719759168035,0.2666940339354132,29.049872588278124,0.0,,,,,,0.06609195402298841
BRA,2021.0,3177.0,15.7,3278.0,518.0,0.0,0.0,56.0,15.802318486882244,0.0,0.0,3.081147040878591,8.063692634269517,13294.0,45.0,13294.0,0.0,0.0,0.0,0.0,0.0,9.495068084601527,0.0252799661927616,0.1079114974795496,0.0221860001811102,0.1373871834344532,0.0380633282018775,3.630110813909067,0.0,,,,,,0.13319146367231122
BWA,2021.0,732.0,3.6,732.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,6.595780513961311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.817351598173516,0.0,0.0,,,,,,0.0045662100456621
