"","Coal_Share_Ret","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Coal_duration_year","Coal_Share_EarlyRet","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"KOR-2013",0,0.294140716918974,0,0,0,0.706580038069639,-0.106843592708464,1.19216902999736,0.295573187787303,-0.319770359233805,0.999332289463158,-0.343451307240039,0.620398486173811,-0.0537007573297261,2.10766353236698,-0.250514072626932,-0.475664564663437,-0.345352592302009,-0.143039197383037,0.790019186972777,0.860552323205775,-0.216368004876113,-0.0229062371363478,-0.0379534716803962,-0.0430412216211737,-0.0767996914232678,-0.595154771696259,-1.53192904126724,-0.835709651487158,0.36216933869349,-0.30658385990859,0.587795060036707,-0.448450927707968,1.05996930918544,-0.858072760175669,0.79299412891616,-0.224368070246164,1.14091181294102,-0.28096461880065,4.17888143162069,1.92805202870285,-1.06428691167525,-0.724870940202099,0.527187600338399,-0.298767643128817,0.630233262805884,-0.413770433605251,0.474367126473523,-0.869167367955639,0.719506751217501,-0.217109412575124,0.767371685628283,-0.28587370282009,2.43885541686427,2.33565506308969,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,1.19218769349923,2.95883958612641,1,1,1,0,0
"KOR-2014",0,0.274745402593597,0,0,0,0.746435317994769,-0.106843592708464,1.20877787286597,0.463223344197747,-0.27164068766031,1.08354436910891,-0.316393078861794,0.659027487967974,-0.0519562985303338,1.98639364082485,-0.25135283875407,-0.476231177564581,-0.345557826740329,-0.239721770197644,0.827833289422556,0.887297454993735,-0.21167744155934,-0.0228552814703102,-0.0379734588114787,-0.0430412216211737,-0.0752065148172787,-0.595154771696259,-1.3341613262198,-0.835709651487158,-0.755375353771768,-0.30658385990859,0.732077084054698,-0.448450927707968,1.14893665048396,-0.858072760175669,0.795284950141964,-0.224368070246164,1.14699745084459,-0.28096461880065,4.3988241958462,1.79212718661629,-0.998522523823912,-0.724870940202099,0.490961441115914,-0.298767643128817,0.613026775611051,-0.413770433605251,0.956833336336609,-0.869167367955639,0.716700626101907,-0.217109412575124,-0.976546623590259,-0.28587370282009,2.26737231422445,2.30814713191361,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,1.20737365784095,2.95883958612641,1,1,1,0,0
"KOR-2015",0,0.274745402593597,0,0,0,0.786290597919899,-0.106843592708464,1.20877787286597,0.52546604286507,-0.223511016086816,1.10999217055988,-0.271764184730905,0.694183743416314,-0.0504834620331272,1.91520173863963,-0.252293640852841,-0.478364399240187,-0.345783486409765,-0.288597850297555,0.85353193270067,0.911065009430659,-0.204313021147973,-0.022802537516362,-0.0379686857652501,-0.0430412216211737,-0.0755979745986264,-0.595154771696259,-1.64918163031952,-0.835709651487158,-0.707146142427801,-0.30658385990859,0.671189029706856,-0.448450927707968,1.14549729548059,-0.858072760175669,0.796405707373192,-0.224368070246164,-1.1581201771524,-0.28096461880065,2.2946359959427,1.33243112429364,-0.901733533583127,-0.724870940202099,0.859711332001985,-0.298767643128817,0.586772950681054,-0.413770433605251,1.21237102071317,-0.869167367955639,0.719409223244744,-0.217109412575124,-1.09907909430671,-0.28587370282009,1.94704112521731,2.43214976888635,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,1.20737365784095,2.95883958612641,1,1,1,0,0
"KOR-2016",0,0.22844958879074,0,0,0,0.826145877845029,-0.106843592708464,1.25370771129973,0.537104322615883,-0.175381344513322,1.11470773853629,-0.231009942760834,0.734428229528993,-0.0493698314552506,1.87470177467265,-0.252202151352258,-0.478649946524953,-0.345887467702137,-0.264730283906897,0.776058797310344,0.937633712858789,-0.191016306719651,-0.0226376366384808,-0.0379800217500431,-0.0427365453420151,-0.00520352368788032,-0.595154771696259,-1.42714065088046,-0.835709651487158,-0.77803708182654,-0.30658385990859,0.774704626981746,-0.448450927707968,1.14772699520688,-0.858072760175669,0.796379036545914,-0.224368070246164,-1.15932841262479,-0.28096461880065,1.75398248111871,1.7238307508042,-1.15581481330312,-0.724870940202099,0.803975275515291,-0.298767643073413,0.400118416494352,-0.413770433605251,1.25548424187145,-0.869167367955639,0.719506751217501,-0.217109412575124,-1.10195297187153,-0.28587370282009,1.88707248351322,2.48830420681119,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.686644730042469,3.23000166135497,1,1,1,0,0
"KOR-2017",1.06476428780579,0.199643303963585,0,0,0,0.866001157770159,-0.106843592708464,1.28652521497854,0.654199166775433,-0.127251672939827,1.15870144264391,-0.162449356427616,0.781074864664485,-0.0485787132466857,1.97063879021261,-0.252065279684242,-0.47863675621039,-0.345418538835563,-0.255006700578208,0.88624924624147,0.967617849754379,-0.19936692817065,-0.0226278015116366,-0.0380519157588623,-0.0427365453420151,0.013075112838805,-0.595154771696259,-1.55178089757029,-0.835709651487158,-0.752691933997655,1.67141224913879,0.793416238378489,-0.448450927707968,0.928282743927523,-0.858072760175669,-1.39280156163446,-0.224368070246164,-1.06038090115598,-0.28096461880065,2.15226339850238,1.82753507461059,-1.26311761532209,-0.724870940202099,0.245286835258001,-0.298767643128817,0.462057492548901,-0.413770433605251,-0.406261159758164,-0.869167367955639,0.717935271840569,-0.217109412575124,0.145889643526745,-0.28587370282009,2.77012813541635,2.69657783470313,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,1.03056928850072,3.77232581181209,1,1,1,0,0
"KOR-2018",1.06476428780579,0.199643303963585,0,0,0,0.905856437695289,-0.106843592708464,1.28652521497854,0.687223399401685,-0.079122001366333,1.17010574353689,-0.105200613270279,0.822240011704166,-0.0473536899663222,1.92049899409798,-0.252280834657512,-0.477709648070307,-0.344908971725154,-0.1216371346926,0.841744280956179,0.993391620640394,-0.175735167537081,-0.0221812376929866,-0.0381369356448102,-0.0427365453420151,0.0442921291193516,-0.595154771696259,-1.70251369029487,-0.835709651487158,-0.585151544461872,1.2825676920218,0.718126639990211,-0.448450927707968,-0.701506801509255,-0.858072760175669,0.792061490757255,-0.224368070246164,1.14705215438252,-0.28096461880065,2.72347138497712,1.73092296073148,-1.28369386559127,-0.724870940202099,0.241308945090718,-0.298767643128817,0.419563149872125,-0.413770433605251,0.981745374256243,-0.869167367955639,0.550309524551654,-0.217109412575124,1.05759062176085,-0.28587370282009,3.0477867922284,2.72989922759788,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.900028895804631,3.77232581181209,1,1,1,0,0
"KOR-2019",1.05719420657575,0.198223913732953,0,0,0,0.945711717620418,-0.106843592708464,1.28826247583444,0.730191731815024,-0.0309923297928387,1.184370444928,0.0108339821304109,0.854597469115739,-0.046366828906253,1.68946259784314,-0.252613986093077,-0.478290977075884,-0.344590994895499,-0.157903825558485,0.789591531941175,1.01321974557046,-0.199065778382749,-0.0219138702469454,-0.038171540229968,-0.0427365453420151,0.0616982378281202,-0.595154771696259,-1.6255209348133,-0.835709651487158,-0.418651057370735,-0.30658385990859,0.743874411391788,-0.448450927707968,0.027259699697415,-0.858072760175669,0.796405707373192,-0.224368070246164,0.632508086251508,-0.28096461880065,2.67695312717837,1.8756335895015,-1.20853778301062,-0.724870940202099,0.280310000439051,-0.298767643128817,0.412746580144644,-0.413770433605251,0.0349876375093406,-0.869167367955639,0.718157920556354,-0.217109412575124,1.20331127663034,-0.28587370282009,2.59312410707338,2.51187468522211,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.710910604551825,3.77232581181209,1,1,1,0,0
"KOR-2020",1.91616449941854,2.84120943017232,3.17158261972725,0,0,0.985566997545548,-0.106843592708464,1.28041508366034,0.733874731736167,0.0171373417806556,1.18556456098093,0.165230855209418,0.839827883784591,-0.0459747667785358,1.61736928963649,-0.252795630776556,-0.479281922432176,-0.344812726294349,-0.104832525571954,0.615339718742457,1.0042151861592,-0.191620490215534,-0.0222023788165415,-0.0381909307302719,-0.0427365453420151,0.0732311196719667,-0.595154771696259,-1.81373537258453,-0.835709651487158,0.513867758977852,-0.30658385990859,0.695226917739138,-0.448450927707968,-0.158462776584739,-0.858072760175669,-0.385020263318144,-0.224368070246164,-0.0431411296160158,-0.28096461880065,1.91718273480105,1.65884869907559,-1.17260959540326,-0.724870940202099,0.285182332146367,-0.298767643128817,0.357308162716246,-0.413770433605251,-0.176375393254044,-0.869167367955639,0.657722143278871,-0.217109412575124,0.614491097778724,-0.28587370282009,1.80190596176714,2.20995053441991,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,1.13370795900959,3.77232581181209,1,1,1,0,0
"KOR-2021",3.2140420842735,5.75903867345332,0,0,0,1.02542227747068,-0.106843592708464,1.29004493050505,0.741780904900221,0.0652670133541499,1.18811324260706,0.28544131030449,0.914749425922797,-0.0464763276418405,1.72856555429873,-0.252348543108315,-0.477400239383803,-0.344509362642333,-0.0526691615976814,0.569734298558109,1.04912198208242,-0.17324520803132,-0.0226302418214759,-0.0382270268923761,-0.0430184037215108,-0.0399212864005767,-0.595154771696259,-1.73772517562592,-0.835709651487158,-0.385193073581054,-0.30658385990859,0.782342866642363,-0.448450927707968,-0.756755778859887,-0.858072760175669,0.363506867666863,-0.224368070246164,0.039537517292026,-0.28096461880065,2.88234382544911,1.77072393089389,-0.976589985317217,-0.724870940202099,0.423114348559274,-0.298767643128817,0.473429541212391,-0.413770433605251,-0.46183693339808,-0.869167367955639,0.71711042870311,-0.217109412575124,-0.720564994889536,-0.28587370282009,2.8458688742644,2.36610103542888,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.613989795012947,3.77232581181209,1,1,1,0,0
"KOR-2022",3.12867140011238,5.60606834550748,0,0,0,1.06527755739581,-0.106843592708464,1.29659973032383,0.766334237707844,0.113396684927644,1.19590363168132,0.399820218325226,-0.275198316365638,0.653475448880042,0.775603631199406,0.547213939593087,-0.244444519644531,0.0748135129852759,0.103198321942957,0.723285169628528,-0.191511629572279,0.00830212077809287,-0.0215369505301674,0.00654500696594267,0.272070145297771,0.560104120586689,1.03108426341981,-0.925243304416268,-0.425014101080576,0.116854539936835,-0.118790831997329,0.102252225615724,0.163463628021909,0.0392439689025537,0.757988298470771,0.360511867079874,-0.0667021738313838,0.083713601167219,0.285072607074988,0.93609353456168,0.598381567518094,-0.252401299403558,0.0183484690176343,0.254891895579163,0.137127887835718,-0.0970645353104748,0.177591685559924,-0.303867191334774,-0.191330467122996,0.129547075843165,-0.106636656857093,0.0530329367171272,0.784333288264047,0.563628780948321,0.451322942647414,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.400020978934804,3.77232581181209,1,1,1,0,0
"KWT-1995",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.111471963497458,-0.127251672939827,0.589038751025493,-0.425107472778311,0.967310406534278,-0.321456462957813,-0.638484673331877,-0.253508048586435,3.04717674447099,0.0468954652424805,0.705623162600414,-0.807184063422909,1.40395083264241,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-2.28205557815201,-0.835709651487158,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178870020488171,-0.0155234517654441,0.510041172720928,-0.724870940202099,-1.4682598563399,-0.298767643128817,0.575726835610905,-0.413770433605251,1.37534996337514,-0.869167367955639,-1.70213885678052,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00982308592455206,-0.0092288806484093,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.661668107293945,-0.837429467073409,0,0,0,0,0
"KWT-1996",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.111471963497458,-0.079122001366333,0.589038751025493,-0.425107472778311,0.925770506644588,-0.321192427502743,-0.52003687509989,-0.253508048586435,3.42781936734414,0.0251881776788519,0.991748339100205,-0.807184063422909,1.37999349740654,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,-1.90377278413226,-0.30658385990859,0.942030715559694,-0.448450927707968,1.1517454947242,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0179239459213513,-0.0155869663048639,-2.10515119354821,-0.724870940202099,-1.9489285737013,-0.298767643128817,-1.43046022005315,-0.413770433605251,1.37534996337514,-0.869167367955639,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00992733911903933,-0.00934872361726377,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.756288346653899,-0.837429467073409,0,0,0,0,0
"KWT-1997",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.111471963497458,-0.0309923297928387,0.589038751025493,-0.425107472778311,0.909248112190252,-0.320873198009391,-0.266714268260464,-0.253508048586435,3.25806029227932,0.0625197628111067,0.881309305878025,-0.807184063422909,1.37031188766176,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,-1.90377278413226,-0.30658385990859,0.942030715559694,-0.448450927707968,1.1517454947242,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178871844073612,-0.0155239417675387,1.33909236458083,-0.724870940202099,-1.90870935449351,-0.298767643128817,0.919644616581883,-0.413770433605251,1.37534996337514,-0.869167367955639,-1.70213885678052,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00977615375942876,-0.0090720912237655,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.775562839856852,-0.837429467073409,0,0,0,0,0
"KWT-1998",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0967399638128846,0.0171373417806556,0.617509812688805,-0.425107472778311,0.915609063750922,-0.320554374758214,-0.513838274357503,-0.253508048586435,2.23902520304499,0.108695488389401,0.333025223570473,-0.807184063422909,1.37404968759916,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.416006064424968,-0.159407297186643,-0.795403626760467,0.971384967799439,0.305436758124529,0.311932623877551,0.427214531632604,-0.0706647306754973,-0.11865688398961,0.472816135181459,0.0616075988150848,0.800665042001361,-0.057047526378684,0.0692159261067456,1.54309641450028,-0.724870940202099,-1.9489285737013,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967819387361941,-0.00883419482175573,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.839694335423044,-0.837429467073409,0,0,0,0,0
"KWT-1999",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0746419642860246,0.0652670133541499,0.656033339395043,-0.425107472778311,0.828596191410811,-0.320236611030549,-0.61825173312877,-0.253508048586435,2.81870115548219,-0.00577319717824963,0.0295880464576678,-0.807184063422909,1.32173931783545,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.0256394458729202,-0.362451118208869,-0.71033566999136,0.420250090326281,0.141384811926972,0.459420551679435,0.115041619889764,0.0672642519061561,-0.300517305058068,0.421575543799037,-0.0177198483685165,1.13134288463709,-0.0349195153321045,-0.0925236214534632,-0.24081366314022,-0.724870940202099,-1.86231914550981,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00965756992695242,-0.00882962043297068,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.916441862903896,-0.837429467073409,0,0,0,0,0
"KWT-2000",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0525439647591646,0.113396684927644,0.690479443576255,-0.425107472778311,0.855843985904781,-0.319921092614368,-1.29694551072743,-0.253508048586435,4.4163735535294,0.0367066967181887,0.0490024252670872,-0.807184063422909,1.33839955626097,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,-1.90377278413226,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178656425866687,-0.0155232355892545,-0.141797209376365,-0.724870940202099,0.268959465204241,-0.298767643128817,0.819296704988818,-0.413770433605251,1.37534996337514,-0.869167367955639,0.719506751217501,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00970085026338897,-0.00893665672008095,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.990981584799682,-0.837429467073409,0,0,0,0,0
