Region,year,Model,Scenario,Category,growth_rate,duration,start year
R10EUROPE,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.005631542904626641,16.0,2016.0
R10EUROPE,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.008269847808259012,17.0,2016.0
R10EUROPE,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.010938914271128142,18.0,2016.0
R10EUROPE,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.013639520220006474,19.0,2016.0
R10EUROPE,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.04321685437629019,20.0,2016.0
R10EUROPE,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.07797331072327252,21.0,2016.0
R10EUROPE,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.12017768951449348,22.0,2016.0
R10EUROPE,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.1741630632732617,23.0,2016.0
R10EUROPE,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2502047689890048,24.0,2016.0
R10EUROPE,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2500868098371136,25.0,2016.0
R10EUROPE,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2499171638916805,26.0,2016.0
R10EUROPE,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2496523281954478,27.0,2016.0
R10EUROPE,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2491809414198879,28.0,2016.0
R10EUROPE,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.24810688643816659,29.0,2016.0
R10EUROPE,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.22291148928292592,30.0,2016.0
R10EUROPE,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.1916144427127826,31.0,2016.0
R10EUROPE,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.15080745348911961,32.0,2016.0
R10EUROPE,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.09334281500620056,33.0,2016.0
R10EUROPE,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0,34.0,2016.0
R10INDIA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.07215391627345435,5.0,2031.0
R10INDIA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.10360550142550373,6.0,2031.0
R10INDIA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.1441361486648014,7.0,2031.0
R10INDIA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.20011972713315473,8.0,2031.0
R10INDIA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.28922745575261966,9.0,2031.0
R10INDIA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.292589868985348,10.0,2031.0
R10INDIA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2977106271865182,11.0,2031.0
R10INDIA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.3064657722717562,12.0,2031.0
R10INDIA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.32491989311350356,13.0,2031.0
R10INDIA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.3914884192911675,14.0,2031.0
R10INDIA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.36633789494459246,15.0,2031.0
R10INDIA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.33329019222502043,16.0,2031.0
R10INDIA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.2861373475760507,17.0,2031.0
R10INDIA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.20740958651786168,18.0,2031.0
R10INDIA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0,19.0,2031.0
R10NORTH_AM,2021,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.03016887159974957,5.0,2016.0
R10NORTH_AM,2022,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.04436908513308546,6.0,2016.0
R10NORTH_AM,2023,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.0600128730527858,7.0,2016.0
R10NORTH_AM,2024,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.07739242831223503,8.0,2016.0
R10NORTH_AM,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.09690065544623672,9.0,2016.0
R10NORTH_AM,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.08420916874341977,10.0,2016.0
R10NORTH_AM,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06996820479814281,11.0,2016.0
R10NORTH_AM,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.05382616443683519,12.0,2016.0
R10NORTH_AM,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.035304168098781785,13.0,2016.0
R10NORTH_AM,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.013728092088623911,14.0,2016.0
R10NORTH_AM,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.009289593616162994,15.0,2016.0
R10NORTH_AM,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.004810637798165263,16.0,2016.0
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.00028955999046631486,17.0,2016.0
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.004275367576337841,18.0,2016.0
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.008885939925414865,19.0,2016.0
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.03505404719344951,20.0,2016.0
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.08778334325253867,21.0,2016.0
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.15517804402980784,22.0,2016.0
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2530276604855086,23.0,2016.0
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.4795748744115347,24.0,2016.0
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.46355146331454666,25.0,2016.0
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.4409966356599194,26.0,2016.0
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.40594233353416154,27.0,2016.0
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.33944576231611034,28.0,2016.0
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06903314288333084,29.0,2016.0
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06890057866659238,30.0,2016.0
R10NORTH_AM,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.0687499820252373,31.0,2016.0
R10NORTH_AM,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06857740502217258,32.0,2016.0
R10NORTH_AM,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06837765651533145,33.0,2016.0
R10NORTH_AM,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06814377097392177,34.0,2016.0
R10CHINA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.08994118858791,5.0,2021.0
R10CHINA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.07469844530734426,6.0,2021.0
R10CHINA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.05729645232186786,7.0,2021.0
R10CHINA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.037150437572619266,8.0,2021.0
R10CHINA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.013416321843364054,9.0,2021.0
R10CHINA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.04031299617447659,10.0,2021.0
R10CHINA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.07148329229128636,11.0,2021.0
R10CHINA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.10857085227401364,12.0,2021.0
R10CHINA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.15447726388354344,13.0,2021.0
R10CHINA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2151922632897697,14.0,2021.0
R10CHINA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2108045073196253,15.0,2021.0
R10CHINA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2048603834267455,16.0,2021.0
R10CHINA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.196345914267666,17.0,2021.0
R10CHINA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.18310920532784936,18.0,2021.0
R10CHINA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.15959675962380637,19.0,2021.0
R10CHINA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.17618317652447157,20.0,2021.0
R10CHINA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.20001624766150528,21.0,2021.0
R10CHINA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2377229772962398,22.0,2021.0
R10CHINA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.3098200099098345,23.0,2021.0
R10CHINA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,,,
R10CHINA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,,,
R10CHINA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,,,
R10CHINA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,,,
R10CHINA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,,,
R10CHINA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,,,
R10EUROPE,2021,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.0654846747913802,5.0,2016.0
R10EUROPE,2022,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.03959027677375393,6.0,2016.0
R10EUROPE,2023,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.01193072413297347,7.0,2016.0
R10EUROPE,2024,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.01798071664037182,8.0,2016.0
R10EUROPE,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.0507964257011182,9.0,2016.0
R10EUROPE,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.03812073885209721,10.0,2016.0
R10EUROPE,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.02617281977288255,11.0,2016.0
R10EUROPE,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.014874060448891724,12.0,2016.0
R10EUROPE,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.00415759314161912,13.0,2016.0
R10EUROPE,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.006033911767569733,14.0,2016.0
R10EUROPE,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.014453788266740264,15.0,2016.0
R10EUROPE,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.02327875590904882,16.0,2016.0
R10EUROPE,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.03254800551786685,17.0,2016.0
R10EUROPE,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.04230689625447226,18.0,2016.0
R10EUROPE,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.0526083550956139,19.0,2016.0
R10EUROPE,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06681039333208894,20.0,2016.0
R10EUROPE,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.08357471259598326,21.0,2016.0
R10EUROPE,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1037526081039577,22.0,2016.0
R10EUROPE,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.12867400867606116,23.0,2016.0
R10EUROPE,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1605913015103041,24.0,2016.0
R10EUROPE,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.16562527495589352,25.0,2016.0
R10EUROPE,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.17237923451718196,26.0,2016.0
R10EUROPE,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.18192595465587413,27.0,2016.0
R10EUROPE,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.19648118833098627,28.0,2016.0
R10EUROPE,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.22153702711714374,29.0,2016.0
R10EUROPE,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2056542035153187,30.0,2016.0
R10EUROPE,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.18535609963930388,31.0,2016.0
R10EUROPE,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.15825680227098504,32.0,2016.0
R10EUROPE,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.11962853556822839,33.0,2016.0
R10EUROPE,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.058109732849564,34.0,2016.0
R10INDIA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.06257140117436033,5.0,2031.0
R10INDIA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.09854094005435099,6.0,2031.0
R10INDIA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1446512531001336,7.0,2031.0
R10INDIA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.20850269633140495,8.0,2031.0
R10INDIA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.3134025197350082,9.0,2031.0
R10INDIA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.30936439287119066,10.0,2031.0
R10INDIA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.3034294900010842,11.0,2031.0
R10INDIA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2938391299937395,12.0,2031.0
R10INDIA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.27564470054181933,13.0,2031.0
R10INDIA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.2269153297606732,14.0,2031.0
R10INDIA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.20235324630110207,15.0,2031.0
R10INDIA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1722114057658587,16.0,2031.0
R10INDIA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1336129906901713,17.0,2031.0
R10INDIA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.08084623261804869,18.0,2031.0
R10INDIA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.0,19.0,2031.0
R10NORTH_AM,2021,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.03016887159974957,5.0,2016.0
R10NORTH_AM,2022,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.04436908513308546,6.0,2016.0
R10NORTH_AM,2023,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.0600128730527858,7.0,2016.0
R10NORTH_AM,2024,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.07739242831223503,8.0,2016.0
R10NORTH_AM,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.09690065544623672,9.0,2016.0
R10NORTH_AM,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.08420916874341977,10.0,2016.0
R10NORTH_AM,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.06996820479814281,11.0,2016.0
R10NORTH_AM,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.05382616443683519,12.0,2016.0
R10NORTH_AM,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.035304168098781785,13.0,2016.0
R10NORTH_AM,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.013728092088623911,14.0,2016.0
R10NORTH_AM,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.00996342083491486,15.0,2016.0
R10NORTH_AM,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.00615415624643334,16.0,2016.0
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.002298814919335368,17.0,2016.0
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,0.0016041506163204655,18.0,2016.0
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,0.005556355760347742,19.0,2016.0
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.025299603072266197,20.0,2016.0
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.06022097275252014,21.0,2016.0
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.10077194806900447,22.0,2016.0
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.14970472048483208,23.0,2016.0
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.21266034576700676,24.0,2016.0
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.2159218923674947,25.0,2016.0
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.22053719110171388,26.0,2016.0
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.22757381698257761,27.0,2016.0
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.23963299050293263,28.0,2016.0
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.265223905653329,29.0,2016.0
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.2396624454661157,30.0,2016.0
R10NORTH_AM,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.20762305505980128,31.0,2016.0
R10NORTH_AM,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.1652721741453671,32.0,2016.0
R10NORTH_AM,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.10422262558930795,33.0,2016.0
R10NORTH_AM,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,0.0,34.0,2016.0
R10CHINA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.08994118858791,5.0,2021.0
R10CHINA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.07469844530734426,6.0,2021.0
R10CHINA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.05729645232186786,7.0,2021.0
R10CHINA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.037150437572619266,8.0,2021.0
R10CHINA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.013416321843364054,9.0,2021.0
R10CHINA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.035973277436076256,10.0,2021.0
R10CHINA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.06156835718487996,11.0,2021.0
R10CHINA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.0911388534185803,12.0,2021.0
R10CHINA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.12616459296732174,13.0,2021.0
R10CHINA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.16921075563783394,14.0,2021.0
R10CHINA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.16641174902460232,15.0,2021.0
R10CHINA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.16277718594902923,16.0,2021.0
R10CHINA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.15786591749710477,17.0,2021.0
R10CHINA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.15085824848383855,18.0,2021.0
R10CHINA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.1400354547324224,19.0,2021.0
R10CHINA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.15871552905017916,20.0,2021.0
R10CHINA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.18509690653973487,21.0,2021.0
R10CHINA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.22586353834485362,22.0,2021.0
R10CHINA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.30106768366720893,23.0,2021.0
R10CHINA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.64741383588403,24.0,2021.0
R10CHINA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.6475098216493202,25.0,2021.0
R10CHINA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.6476694502221374,26.0,2021.0
R10CHINA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.6479874112449717,27.0,2021.0
R10CHINA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.6489310779180595,28.0,2021.0
R10CHINA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,,,
R10EUROPE,2021,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.0654846747913802,5.0,2016.0
R10EUROPE,2022,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,C3,-0.03959027677375393,6.0,2016.0
