Region,year,Model,Scenario,Category,growth_rate
R10EUROPE,2043,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.036436685992820794
R10EUROPE,2044,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.036566148634119444
R10EUROPE,2045,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.036706141175371965
R10EUROPE,2046,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.04139028761027108
R10EUROPE,2047,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.04652137264995582
R10EUROPE,2048,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.052168627832895775
R10EUROPE,2049,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.05841686703065796
R10EUROPE,2050,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.06537129699667443
R10INDIA+,2025,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.00698164095097531
R10INDIA+,2026,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.00656611734007051
R10INDIA+,2027,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.006145500857304698
R10INDIA+,2028,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.005719696372741057
R10INDIA+,2029,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.005288606350230429
R10INDIA+,2030,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.004852130770181207
R10INDIA+,2031,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.0029515593271759455
R10INDIA+,2032,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.0010471362573842846
R10INDIA+,2033,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,0.0008612336331210724
R10INDIA+,2034,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,0.002773646306004407
R10INDIA+,2035,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,0.004690198518946476
R10INDIA+,2036,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,0.002477297522088806
R10INDIA+,2037,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,0.0002657176024218888
R10INDIA+,2038,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.001944671763742356
R10INDIA+,2039,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.004154001253356521
R10INDIA+,2040,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.00636240174428826
R10INDIA+,2041,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.005079120369811507
R10INDIA+,2042,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.0037862236545125327
R10INDIA+,2043,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.0024835766609715426
R10INDIA+,2044,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.0011710416778785149
R10INDIA+,2045,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,0.00015152185531186468
R10INDIA+,2046,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.020500851654259633
R10INDIA+,2047,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.043050806300724886
R10INDIA+,2048,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.06794348351026369
R10INDIA+,2049,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.0958111797537119
R10INDIA+,2050,GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,-0.12759938710780472
R10NORTH_AM,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03298577987938023
R10NORTH_AM,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.025418362305548392
R10NORTH_AM,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.01814144900817727
R10NORTH_AM,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.011134440308935512
R10NORTH_AM,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.004378795612675734
R10NORTH_AM,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.002142228725810158
R10NORTH_AM,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.027090265474064346
R10NORTH_AM,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.05502193280528711
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.0868552591387366
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.12404152439243377
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.1690995931046798
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.18005862903648262
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.1954683792199019
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.2188683937746202
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.25930048999562827
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.3526449245859904
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.3270174854960918
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.2936929372456837
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.24700144671465252
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.17199627469331014
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.0009975665384333032
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.033062480465432476
R10NORTH_AM,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.06320232625931577
R10NORTH_AM,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.09031904608406127
R10NORTH_AM,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.11502624661017258
R10NORTH_AM,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.13776340062528858
R10CHINA+,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03029594438838301
R10CHINA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03364268111228608
R10CHINA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03674798878350649
R10CHINA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03963738447880072
R10CHINA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.04233287295474453
R10CHINA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.044853536867553334
R10CHINA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.05179645518239018
R10CHINA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.05796332336949206
R10CHINA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.06347952813533242
R10CHINA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.0684444264464259
R10CHINA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.07293785418224052
R10CHINA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.046589569653939344
R10CHINA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.021728443471548342
R10CHINA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.001927623743115947
R10CHINA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.024610046292501964
R10CHINA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.04651384992101759
R10CHINA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.020597348168781338
R10CHINA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.004897665786967709
R10CHINA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.030180289539967653
R10CHINA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.05543963154154352
R10CHINA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.08085464951372878
R10CHINA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.07786730271968811
R10CHINA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.07533119523160803
R10CHINA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.07315113019649222
R10CHINA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.07125696015774818
R10CHINA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.06959584821890719
R10EUROPE,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.007529519231989523
R10EUROPE,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.009463704518100302
R10EUROPE,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.011354384111470717
R10EUROPE,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.013203086385505491
R10EUROPE,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.015011265573062982
R10EUROPE,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.016780306389936772
R10EUROPE,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.0025689611055315087
R10EUROPE,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.022814312726171182
R10EUROPE,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.044129848209609635
R10EUROPE,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.06673868653501214
R10EUROPE,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.09093444775854453
R10EUROPE,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.0987307414976214
R10EUROPE,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.10828152893021192
R10EUROPE,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.12027303256944621
R10EUROPE,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.13581842983734482
R10EUROPE,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.15687106721432076
R10EUROPE,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.1346384797488852
R10EUROPE,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.1088140688659971
R10EUROPE,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.07810117071813061
R10EUROPE,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.0403857097426189
R10EUROPE,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.008110225322357056
R10EUROPE,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.013593690829956984
R10EUROPE,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.018874849920594405
R10EUROPE,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.023966317230419865
R10EUROPE,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.028879572986027613
R10EUROPE,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03362509630708477
R10INDIA+,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.20405500026568402
R10INDIA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.16517172413585812
R10INDIA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.13816712495731265
R10INDIA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.1181992601589843
R10INDIA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.1027816935708783
R10INDIA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.09049193364873798
R10INDIA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.07227103950293312
R10INDIA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.0563114045424391
R10INDIA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.04218054971681284
R10INDIA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.02955504278432919
R10INDIA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.018187172281176833
R10INDIA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.0011687810167944068
R10INDIA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.016404253289920012
R10INDIA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.03462930816676901
R10INDIA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.05362473688616565
R10INDIA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.07353704842187547
R10INDIA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.06130305674520198
R10INDIA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.04803089368973823
R10INDIA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.033546686945656434
R10INDIA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,-0.017630696955735825
R10INDIA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.0
R10INDIA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.01089237216835337
R10INDIA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.021334560461872654
R10INDIA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.03136638184991436
R10INDIA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.04102243060168642
R10INDIA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,C2,0.05033296656999697
R10NORTH_AM,2025,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.011672967660704803
R10NORTH_AM,2026,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0042254165131505594
R10NORTH_AM,2027,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.00326800053698284
R10NORTH_AM,2028,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.01081280369683657
R10NORTH_AM,2029,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.018414808873058353
R10NORTH_AM,2030,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.026080165313675407
R10NORTH_AM,2031,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.03513847665716474
R10NORTH_AM,2032,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.0450508366455763
R10NORTH_AM,2033,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.055958732061923255
R10NORTH_AM,2034,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.06804034010951177
R10NORTH_AM,2035,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.0815244464260283
R10NORTH_AM,2036,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.08138024164083912
R10NORTH_AM,2037,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.08121295847662569
R10NORTH_AM,2038,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.08101657480861879
R10NORTH_AM,2039,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.08078277362968933
R10NORTH_AM,2040,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.08049973476194838
R10NORTH_AM,2041,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.07128472500892169
R10NORTH_AM,2042,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.06104399830889451
R10NORTH_AM,2043,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.049578597416816694
R10NORTH_AM,2044,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.03663038689777043
R10NORTH_AM,2045,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.02185689492276366
R10NORTH_AM,2046,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.029446383188733383
R10NORTH_AM,2047,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.037628982932558674
R10NORTH_AM,2048,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.046485004923908724
R10NORTH_AM,2049,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.056111489312213325
R10NORTH_AM,2050,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.06662719908810422
R10CHINA+,2025,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.20514186646018162
R10CHINA+,2026,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.18458094505827538
R10CHINA+,2027,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.17111217943082346
R10CHINA+,2028,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.16159219446833184
R10CHINA+,2029,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.15450125672216064
R10CHINA+,2030,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.14901261359774365
R10CHINA+,2031,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.12333843559148949
R10CHINA+,2032,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.10346633291923557
R10CHINA+,2033,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.08757322731887518
R10CHINA+,2034,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.07454230268143935
R10CHINA+,2035,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.06364655258387297
R10CHINA+,2036,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.05316500774472033
R10CHINA+,2037,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0436529251469604
R10CHINA+,2038,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.03497352376013563
R10CHINA+,2039,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.027015648519397306
R10CHINA+,2040,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.019687873512299836
R10CHINA+,2041,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.004823205333328806
R10CHINA+,2042,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.010335936839445337
R10CHINA+,2043,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.02584184805935008
R10CHINA+,2044,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.04175477646066594
R10CHINA+,2045,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.058145076874908885
R10CHINA+,2046,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.06168958928554824
R10CHINA+,2047,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.06570769752062322
R10CHINA+,2048,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.07030221307798601
R10CHINA+,2049,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.07560843454654853
R10CHINA+,2050,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.08180828802026818
R10EUROPE,2025,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.0013653995010953768
R10EUROPE,2026,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,5.101142468721953e-05
R10EUROPE,2027,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0014632783428774054
R10EUROPE,2028,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0028714530165692143
R10EUROPE,2029,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.004275586426668365
R10EUROPE,2030,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.005675728788822498
R10EUROPE,2031,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.003626346769042943
R10EUROPE,2032,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.013177530543037053
R10EUROPE,2033,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.02299905573993377
R10EUROPE,2034,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.03311489380301402
R10EUROPE,2035,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.04355226063364859
R10EUROPE,2036,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.04029553103942052
R10EUROPE,2037,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.03680563438008155
R10EUROPE,2038,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.03305598418737099
R10EUROPE,2039,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.02901569722271813
R10EUROPE,2040,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.024648669741204388
R10EUROPE,2041,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.015576735319472679
R10EUROPE,2042,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,-0.006404478863782481
R10EUROPE,2043,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0028794086486130244
R10EUROPE,2044,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.012286801988572016
R10EUROPE,2045,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.02183023240394011
R10EUROPE,2046,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.018613254321945272
R10EUROPE,2047,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.015498108462925098
R10EUROPE,2048,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.012479700324330212
R10EUROPE,2049,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.009553286122597981
R10EUROPE,2050,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.006714442107812912
R10INDIA+,2025,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.1130471400929276
R10INDIA+,2026,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.11145594442975004
R10INDIA+,2027,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.11020969748688847
R10INDIA+,2028,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.1092071846570033
R10INDIA+,2029,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.10838326535329501
R10INDIA+,2030,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.10769411496573911
R10INDIA+,2031,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.09694038269313077
R10INDIA+,2032,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0881452135853995
R10INDIA+,2033,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.08081288555270216
R10INDIA+,2034,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.07460327292540891
R10INDIA+,2035,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.06927485542196377
R10INDIA+,2036,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.07389854408193974
R10INDIA+,2037,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.07782448955212784
R10INDIA+,2038,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.08120005955425946
R10INDIA+,2039,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.08413373343144626
R10INDIA+,2040,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.08670716822488411
R10INDIA+,2041,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.077763620255199
R10INDIA+,2042,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.07011721796328563
R10INDIA+,2043,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.06350104963069514
R10INDIA+,2044,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.057717521296093866
R10INDIA+,2045,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.05261703166704956
R10INDIA+,2046,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.0414064027616412
R10INDIA+,2047,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.03094257673557621
R10INDIA+,2048,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.02114170938237514
R10INDIA+,2049,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.011932942660377144
R10INDIA+,2050,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,0.00325588814150235
R10NORTH_AM,2025,GEM-E3_V2021,EN_INDCi2030_600f,C2,-0.011548206313765519
